Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth,Catalog
  2008,07,06,0212     , 46.230,-111.960,3.1, 12,PDE  
  2008,07,06,202554.49, 35.639,-120.758,3.7,  6,PDE  
  2008,07,08,175054.46, 37.445,-114.585,3.5,  2,PDE  
  2008,07,09,004640.69, 41.205,-114.842,2.6,  8,PDE  
  2008,07,09,030128.20, 32.237,-115.317,3.9,  4,PDE  
  2008,07,10,054957.90, 32.318,-115.315,3.4,  5,PDE  
  2008,07,10,233534.69, 37.488,-118.837,3.2,  4,PDE  
  2008,07,11,014750.20, 48.446,-122.441,2.7,  0,PDE  
  2008,07,11,132831   , 32.667,-116.043,3.0, 10,PDE  
  2008,07,11,194007   , 32.346,-115.282,3.3,  6,PDE  
  2008,07,11,194622.57, 41.032,-118.820,2.6,  0,PDE  
  2008,07,11,214032.88, 36.074,-117.900,3.4,  4,PDE  
  2008,07,12,040606.37, 48.866,-125.604,3.1, 31,PDE  
  2008,07,13,064440.05, 38.750,-122.730,2.9,  2,PDE  
  2008,07,13,094031.40, 31.895,-115.793,2.6,  2,PDE  
  2008,07,13,194626.87, 36.924,-121.574,2.8,  5,PDE  
  2008,07,14,010528.05, 36.756,-116.217,2.5,  4,PDE  
  2008,07,14,184555   , 45.127,-120.950,4.2, 20,PDE  
  2008,07,14,203720   , 44.520,-114.290,2.8, 10,PDE  
  2008,07,15,103544.02, 35.488,-119.105,3.1, 24,PDE  
  2008,07,15,111951.25, 47.041,-121.060,2.9,  1,PDE  
  2008,07,17,061717.64, 34.913,-116.561,2.8,  5,PDE  
  2008,07,17,103441.73, 37.264,-104.995,2.6,  5,PDE  
  2008,07,18,025855.89, 38.459, -87.841,3.1, 10,PDE  
  2008,07,18,145939.60, 36.972,-104.805,2.5,  5,PDE  
  2008,07,18,173109.40, 32.891,-100.842,2.7,  5,PDE  
  2008,07,18,181941.60, 39.145,-123.061,3.0,  7,PDE  
  2008,07,18,203841.78, 32.849,-100.771,2.7,  5,PDE  
  2008,07,20,071630.36, 40.408,-124.311,2.8, 29,PDE  
  2008,07,20,224022.70, 43.159,-125.449,3.2, 10,PDE  
  2008,07,21,174818.34, 34.868,-116.346,2.8,  5,PDE  
  2008,07,21,202100.55, 34.115,-116.905,3.0,  5,PDE  
  2008,07,21,224724.72, 33.393,-117.020,2.8, 12,PDE  
  2008,07,22,093252.52, 42.897,-111.213,3.3,  5,PDE  
  2008,07,24,024212.20, 34.018,-117.200,2.7,  4,PDE  
  2008,07,24,085800.60, 32.316,-115.365,3.5,  5,PDE  
  2008,07,25,083150.19, 40.500,-123.964,3.0, 20,PDE  
  2008,07,25,191540.40, 29.961,-114.397,3.9, 10,PDE  
  2008,07,26,005303.50, 32.300,-115.327,3.8,  7,PDE  
  2008,07,26,053715.88, 38.453,-105.570,2.6,  5,PDE  
  2008,07,26,194531.16, 45.456, -74.869,2.6, 18,PDE  
  2008,07,27,030029   , 32.251,-115.322,3.2, 16,PDE  
  2008,07,27,063131.30, 32.326,-115.315,3.1, 18,PDE  
  2008,07,27,101346.70, 32.321,-115.307,2.8,  4,PDE  
  2008,07,28,053329.26, 38.791,-122.764,3.1,  3,PDE  
  2008,07,28,115355.32, 40.628,-124.715,2.9,  0,PDE  
  2008,07,28,152009.50, 40.582, -75.086,2.1,  1,PDE  
  2008,07,28,183322.59, 36.694,-121.325,3.2,  4,PDE  
  2008,07,29,080959.56, 47.687,-120.202,2.8,  4,PDE  
  2008,07,29,120433.02, 34.997,-116.945,3.1,  6,PDE  
  2008,07,29,184215.71, 33.953,-117.761,5.5, 14,PDE  
  2008,07,29,185146.36, 33.946,-117.792,2.8, 16,PDE  
  2008,07,29,185152.29, 33.952,-117.802,3.8, 16,PDE  
  2008,07,29,204041.50, 33.944,-117.743,3.6, 15,PDE  
  2008,07,30,015547.10, 32.115,-115.802,3.1,  3,PDE  
  2008,07,30,133933   , 40.455,-125.201,4.3,  2,PDE  
  2008,07,30,213209.01, 39.363,-116.834,3.8,  9,PDE  
  2008,07,31,043709.78, 33.913,-117.790,3.0, 17,PDE  
  2008,07,31,050243.12, 48.154,-122.747,4.0, 55,PDE  
  2008,07,31,132213   , 44.570,-110.930,2.5,  6,PDE  
  2008,08,01,023008.31, 40.443,-125.327,3.5,  2,PDE  
  2008,08,01,023416.81, 33.930,-117.813,2.5, 18,PDE  
  2008,08,01,193033.59, 39.584,-119.982,2.8,  2,PDE  
  2008,08,01,200637   , 44.090,-113.920,2.6, 11,PDE  
  2008,08,02,080029.42, 46.105, -75.756,2.7, 18,PDE  
  2008,08,02,184607.33, 33.947,-117.722,2.7, 15,PDE  
  2008,08,03,012704.51, 34.011,-117.215,3.0, 10,PDE  
  2008,08,03,142010.40, 40.185,-121.125,2.9,  1,PDE  
  2008,08,03,182036.06, 38.546,-117.748,2.9, 14,PDE  
  2008,08,04,200324.49, 37.331,-118.739,3.7, 18,PDE  
  2008,08,05,213550.29, 28.604,-112.705,4.0, 10,PDE  
  2008,08,05,220433   , 36.330, -89.500,2.6,  8,PDE  
  2008,08,06,105427.49, 39.502,-115.253,2.6,  5,PDE  
  2008,08,07,021813.83, 26.640,-111.000,5.5, 10,PDE  
  2008,08,07,023511.70, 26.656,-111.022,4.1, 15,PDE  
  2008,08,07,181138.68, 41.432,-121.706,3.4,  2,PDE  
  2008,08,07,220914.70, 32.332,-115.304,3.3,  8,PDE  
  2008,08,08,131346   , 34.988,-119.687,3.1, 15,PDE  
  2008,08,10,205005.69, 37.863,-122.244,2.7, 10,PDE  
  2008,08,11,060546   , 40.710,-112.070,2.3, 12,PDE  
  2008,08,11,215030.88, 33.934,-117.800,2.2, 15,PDE  
  2008,08,12,105845.62, 41.201,-114.850,2.9, 10,PDE  
  2008,08,15,034237.39, 33.957,-117.760,2.4, 15,PDE  
  2008,08,15,035136.89, 33.957,-117.764,2.6, 15,PDE  
  2008,08,15,112104.13, 40.194,-122.717,2.9,  0,PDE  
  2008,08,16,022423.87, 42.547,-111.645,2.8, 10,PDE  
  2008,08,16,043150.77, 32.833,-116.183,2.9, 11,PDE  
  2008,08,17,055659   , 41.183,-124.197,4.6, 17,PDE  
  2008,08,17,123722.93, 42.130,-125.900,3.1, 10,PDE  
  2008,08,19,015513.61, 33.681,-116.808,3.2, 15,PDE  
  2008,08,19,015528.36, 33.690,-116.802,2.7, 15,PDE  
  2008,08,19,105947.85, 37.388,-118.678,3.1, 15,PDE  
  2008,08,19,183135.71, 36.692,-121.321,2.9,  4,PDE  
  2008,08,19,191402   , 46.649,-120.513,2.7,  0,PDE  
  2008,08,20,1607     , 46.200,-111.340,3.3, 10,PDE  
  2008,08,20,194312   , 46.200,-111.340,3.6, 10,PDE  
  2008,08,21,033613   , 34.880, -90.650,2.6,  4,PDE  
  2008,08,21,043505   , 36.000, -89.870,2.7, 10,PDE  
  2008,08,21,073521   , 34.117,-117.821,2.2, 12,PDE  
  2008,08,22,195221.34, 35.982,-117.319,3.1,  3,PDE  
  2008,08,22,224031.81, 37.343,-121.708,2.9,  8,PDE  
  2008,08,22,230131.81, 43.075,-104.289,3.1,  5,PDE  
  2008,08,23,210557.07, 46.867,-122.028,2.6,  7,PDE  
  2008,08,24,224831.50, 37.095,-104.866,3.4,  5,PDE  
  2008,08,25,213332.87, 37.297,-118.314,3.2,  4,PDE  
  2008,08,25,221124.06, 33.861,-119.369,3.4,  6,PDE  
  2008,08,26,015304.21, 33.164,-115.957,3.0,  5,PDE  
  2008,08,27,213052.90, 33.686,-116.805,2.9, 14,PDE  
  2008,08,28,022250.54, 32.672,-115.920,3.1,  4,PDE  
  2008,08,28,131331.64, 36.718,-121.369,2.9,  8,PDE  
  2008,08,28,133803.94, 35.830,-121.311,3.6, 11,PDE  
  2008,08,28,163028.90, 32.470,-115.180,3.0, 14,PDE  
  2008,08,28,192521   , 37.530,-112.310,2.5,  1,PDE  
  2008,08,28,192627   , 37.540,-112.320,3.3,  0,PDE  
  2008,08,29,042238.71, 37.989,-122.052,2.8, 17,PDE  
  2008,08,30,054321.47, 39.029,-107.642,2.4,  1,PDE  
  2008,08,30,071557   , 37.540,-112.320,2.8,  6,PDE  
  2008,08,30,220615   , 41.670,-111.150,3.3,  2,PDE  
  2008,08,30,234419.21, 33.856,-117.791,2.4,  8,PDE  
  2008,08,31,131803   , 44.820,-111.360,2.7, 10,PDE  
  2008,09,01,183945.39, 33.162,-115.958,3.0,  6,PDE  
  2008,09,02,120008   , 39.430,-111.250,2.6,  2,PDE  
  2008,09,03,012859   , 36.890, -89.200,2.7,  9,PDE  
  2008,09,03,180401.76, 33.189,-115.567,3.3,  2,PDE  
  2008,09,03,203934.55, 38.510,-118.138,2.9,  8,PDE  
  2008,09,04,052650.60, 39.793,-122.052,2.8, 23,PDE  
  2008,09,04,084203.74, 34.005,-117.119,3.3, 13,PDE  
  2008,09,05,212222.94, 40.688,-123.535,2.5, 24,PDE  
  2008,09,05,215432.40, 32.365,-115.250,4.4,  6,PDE  
  2008,09,06,040015.29, 37.866,-121.996,4.1, 16,PDE  
  2008,09,06,074718.17, 40.891,-123.742,3.2, 25,PDE  
  2008,09,06,143404.60, 37.005,-104.893,2.5,  5,PDE  
  2008,09,06,172741.69, 34.372,-117.665,3.2,  7,PDE  
  2008,09,06,220900.63, 38.896,-107.454,2.8,  1,PDE  
  2008,09,07,021212   , 41.710,-112.380,3.1, 11,PDE  
  2008,09,07,201627   , 37.150,-110.680,2.6,  1,PDE  
  2008,09,08,120505.35, 38.504,-118.142,3.3, 12,PDE  
  2008,09,08,224841.21, 38.664,-122.770,3.0,  5,PDE  
  2008,09,09,045456.06, 46.332,-122.385,2.5, 15,PDE  
  2008,09,09,052414   , 37.540,-112.320,2.7,  1,PDE  
  2008,09,09,073129.96, 38.504,-118.261,2.5,  0,PDE  
  2008,09,09,102604.49, 46.331,-122.385,2.9, 16,PDE  
  2008,09,09,1230     , 37.540,-112.320,2.5,  1,PDE  
  2008,09,09,124054.67, 38.632,-122.844,3.1,  5,PDE  
  2008,09,09,145303.10, 38.220,-118.422,2.5,  0,PDE  
  2008,09,09,204815   , 46.100,-111.340,2.8,  0,PDE  
  2008,09,10,124630   , 33.681,-116.795,3.0, 18,PDE  
  2008,09,10,140247.96, 40.374,-124.549,2.9, 30,PDE  
  2008,09,10,223426   , 28.586,-112.840,4.1, 10,PDE  
  2008,09,11,112149.20, 46.476, -81.042,3.8,  1,PDE  
  2008,09,11,145226.63, 32.696,-116.066,3.5, 10,PDE  
  2008,09,11,201027.04, 36.652,-121.279,2.9,  6,PDE  
  2008,09,12,130404.45, 39.394,-123.275,3.6, 11,PDE  
  2008,09,12,183729.08, 38.342,-105.566,2.5,  5,PDE  
  2008,09,13,054906.05, 36.659,-121.285,2.8,  7,PDE  
  2008,09,13,060624.86, 36.660,-121.285,3.0,  7,PDE  
  2008,09,13,064251.26, 36.661,-121.287,3.4,  7,PDE  
  2008,09,13,084652.72, 33.040,-118.930,3.2,  7,PDE  
  2008,09,13,202752.09, 38.792,-122.764,3.6,  2,PDE  
  2008,09,14,1525     , 35.993,-117.954,2.8,  6,PDE  
  2008,09,14,152953.79, 38.807,-122.793,2.9,  3,PDE  
  2008,09,14,164314.34, 34.165,-117.475,2.8, 12,PDE  
  2008,09,15,013446.33, 38.787,-122.769,3.5,  2,PDE  
  2008,09,15,041821.21, 34.019,-116.794,2.8, 13,PDE  
  2008,09,15,064959.30, 38.817,-122.818,2.8,  2,PDE  
  2008,09,15,100704   , 41.497,-123.768,2.8, 21,PDE  
  2008,09,16,125923.91, 38.819,-122.802,3.0,  4,PDE  
  2008,09,16,223658.62, 45.130,-120.949,2.7, 17,PDE  
  2008,09,17,044720.55, 37.849,-122.006,2.6, 16,PDE  
  2008,09,17,220519.87, 47.522,-121.810,2.7, 23,PDE  
  2008,09,17,232641.17, 36.934,-121.681,3.2, 11,PDE  
  2008,09,18,010416.70, 41.780, -81.430,2.9,  5,PDE  
  2008,09,18,033637   , 37.310,-115.454,2.7,  0,PDE  
  2008,09,18,173209.20, 35.188,-119.430,3.3, 19,PDE  
  2008,09,19,012516   , 37.420,-113.130,2.5,  1,PDE  
  2008,09,19,062209.55, 33.963,-117.789,3.1, 15,PDE  
  2008,09,19,074915.17, 37.538,-118.865,2.8,  8,PDE  
  2008,09,19,213828.87, 32.922,-115.878,3.1,  7,PDE  
  2008,09,21,030938.32, 32.558,-118.701,3.0, 15,PDE  
  2008,09,21,162028.30, 37.724,-121.978,2.3, 10,PDE  
  2008,09,22,135521.08, 37.378,-104.898,2.7,  5,PDE  
  2008,09,23,144340   , 37.187,-114.543,3.0,  2,PDE  
  2008,09,24,023747.45, 33.369,-116.388,2.9,  7,PDE  
  2008,09,24,152002   , 35.440, -92.260,2.5,  0,PDE  
  2008,09,25,141213   , 44.240,-110.790,2.6,  0,PDE  
  2008,09,25,153817   , 44.240,-110.780,2.5,  0,PDE  
  2008,09,25,165535.28, 37.357,-104.882,3.2,  5,PDE  
  2008,09,25,180701   , 44.230,-110.780,2.9,  2,PDE  
  2008,09,25,190005   , 34.818,-116.693,2.3,  0,PDE  
  2008,09,26,014655   , 39.000,-111.390,2.5,  3,PDE  
  2008,09,26,043418.71, 37.550,-121.953,2.4, 11,PDE  
  2008,09,27,133411.88, 40.447,-125.457,2.8, 25,PDE  
  2008,09,27,225513.28, 34.849,-116.682,3.1,  8,PDE  
  2008,09,28,112742.17, 38.825,-107.475,2.5,  1,PDE  
  2008,09,28,121213.81, 33.772,-116.907,2.8, 13,PDE  
  2008,09,28,183132   , 46.950,-121.925,2.6,  7,PDE  
  2008,09,29,113751   , 33.180,-115.608,3.0,  3,PDE  
  2008,09,30,010638.55, 40.410, -84.310,2.8,  5,PDE  
  2008,09,30,131138.95, 41.271,-118.845,3.0,  0,PDE  
  2008,10,01,013502.99, 40.456,-125.960,2.9,  5,PDE  
  2008,10,01,025708.78, 33.955,-118.385,3.0, 13,PDE  
  2008,10,01,043702   , 36.550, -89.690,2.6,  9,PDE  
  2008,10,01,190527.47, 39.468,-119.962,2.6,  4,PDE  
  2008,10,02,041024.14, 45.223, -73.887,2.9, 18,PDE  
  2008,10,02,094149.27, 34.084,-116.968,4.1, 12,PDE  
  2008,10,02,225509.25, 37.308,-114.544,3.4,  0,PDE  
  2008,10,02,232314.79, 47.459,-123.248,2.6, 44,PDE  
  2008,10,03,000122.76, 35.056,-119.122,3.1, 17,PDE  
  2008,10,04,124120.90, 37.263,-104.748,3.4,  5,PDE  
  2008,10,05,112440.07, 36.847,-121.582,3.0,  6,PDE  
  2008,10,05,223648.14, 40.054, -76.967,2.0,  2,PDE  
  2008,10,06,025911.48, 36.844,-121.576,2.7,  6,PDE  
  2008,10,06,052347.40, 36.843,-121.572,2.7,  6,PDE  
  2008,10,06,112247.16, 40.521,-125.557,2.5, 10,PDE  
  2008,10,06,144810.27, 36.104,-119.834,3.0, 15,PDE  
  2008,10,06,170452.27, 36.090,-119.831,2.9,  6,PDE  
  2008,10,07,011721   , 41.840,-112.720,2.6,  5,PDE  
  2008,10,07,224221.20, 38.811,-107.682,2.7,  1,PDE  
  2008,10,08,093141.04, 30.279,-113.305,3.6, 10,PDE  
  2008,10,09,045710.02, 35.894,-116.759,3.2,  3,PDE  
  2008,10,10,132344.88, 40.310,-124.570,3.0, 19,PDE  
  2008,10,10,180400.95, 32.665,-115.939,3.6,  7,PDE  
  2008,10,10,231910.91, 37.837,-122.215,3.1, 12,PDE  
  2008,10,11,024714.42, 46.337, -72.564,3.0, 18,PDE  
  2008,10,11,030305.95, 32.675,-115.927,2.9,  3,PDE  
  2008,10,11,081617.47, 37.053,-115.143,3.3,  0,PDE  
  2008,10,11,193359.33, 33.671,-116.714,3.0, 16,PDE  
  2008,10,12,032601   , 41.690,-111.140,3.4,  8,PDE  
  2008,10,12,101900.50, 32.105,-116.520,3.4,  8,PDE  
  2008,10,12,120815.77, 35.621,-100.315,3.0,  5,PDE  
  2008,10,12,121238.53, 33.283,-116.241,2.8,  5,PDE  
  2008,10,13,053948.22, 33.932,-116.742,3.4, 13,PDE  
  2008,10,13,054008.61, 33.922,-116.724,2.8, 16,PDE  
  2008,10,14,030728.03, 35.766,-100.714,3.7,  5,PDE  
  2008,10,14,033220.99, 47.731,-120.274,2.6,  3,PDE  
  2008,10,15,224555.45, 40.405,-125.507,3.6,  5,PDE  
  2008,10,17,030511.16, 36.187,-114.526,3.3,  0,PDE  
  2008,10,18,022737.89, 36.175,-114.522,3.4,  0,PDE  
  2008,10,19,040708.02, 35.894,-116.762,3.0,  3,PDE  
  2008,10,19,082207.40, 40.078, -76.963,2.1,  5,PDE  
  2008,10,19,085831.77, 40.092, -76.974,1.8,  4,PDE  
  2008,10,19,091734.81, 40.100, -77.009,1.7,  5,PDE  
  2008,10,20,021602.43, 40.090, -76.984,1.5,  5,PDE  
  2008,10,21,020858   , 36.017,-118.857,2.4,  5,PDE  
  2008,10,21,110404.20, 32.300,-115.312,3.5,  4,PDE  
  2008,10,21,190515.15, 35.677, -97.131,2.7,  5,PDE  
  2008,10,22,220333.87, 33.989,-118.431,2.5, 11,PDE  
  2008,10,23,031801   , 41.710,-112.390,2.7,  8,PDE  
  2008,10,23,111709.83, 38.795,-122.763,2.9,  2,PDE  
  2008,10,23,155532   , 40.068, -76.962,1.2,  5,PDE  
  2008,10,24,032021.58, 34.294,-118.615,2.5,  7,PDE  
  2008,10,24,110710.38, 38.793,-122.756,2.8,  3,PDE  
  2008,10,24,233549.77, 35.897,-116.760,3.2,  2,PDE  
  2008,10,25,022946   , 36.560, -89.610,2.5,  8,PDE  
  2008,10,25,120050.48, 37.264,-121.641,2.9,  7,PDE  
  2008,10,25,182348   , 36.390, -91.440,2.7,  1,PDE  
  2008,10,26,083531.86, 38.019,-104.795,2.6,  5,PDE  
  2008,10,26,092650.76, 40.318,-124.612,4.9, 19,PDE  
  2008,10,26,092722.34, 40.337,-124.628,5.0, 21,PDE  
  2008,10,26,155325.55, 36.273,-114.547,3.7,  9,PDE  
  2008,10,26,160748.21, 41.174,-124.221,3.9, 16,PDE  
  2008,10,26,194748.35, 36.235,-114.553,3.8, 10,PDE  
  2008,10,27,054146.56, 39.453,-119.415,3.5,  8,PDE  
  2008,10,28,065830.99, 36.224,-114.554,2.6,  5,PDE  
  2008,10,28,090646.80, 35.454, -96.954,2.8,  5,PDE  
  2008,10,29,011158.54, 37.571,-118.859,2.8,  6,PDE  
  2008,10,29,052903   , 34.161,-117.471,2.2, 12,PDE  
  2008,10,29,132435.91, 34.453,-119.660,   ,  4,PDE  
  2008,10,29,235744.91, 33.866,-117.832,2.6, 12,PDE  
  2008,10,30,030111.79, 33.066,-115.909,2.9,  1,PDE  
  2008,10,30,032635.88, 33.065,-115.913,2.9,  1,PDE  
  2008,10,30,032738.08, 33.066,-115.912,3.2,  0,PDE  
  2008,10,30,034812.51, 33.063,-115.909,3.0,  1,PDE  
  2008,10,30,034945.37, 33.057,-115.900,3.6,  1,PDE  
  2008,10,30,035243.21, 33.053,-115.903,3.5,  2,PDE  
  2008,10,30,040920.62, 33.068,-115.910,2.8,  2,PDE  
  2008,10,30,041451.63, 33.054,-115.900,2.9,  1,PDE  
  2008,10,30,052156.37, 33.058,-115.906,2.8,  1,PDE  
  2008,10,30,064938.37, 33.064,-115.910,3.3,  2,PDE  
  2008,10,30,144351.58, 32.758,-117.346,3.0, 11,PDE  
  2008,10,30,162500.67, 35.443, -97.118,3.1,  5,PDE  
  2008,10,30,170939.53, 33.539,-116.578,3.1, 13,PDE  
  2008,10,31,042552.29, 32.800, -97.016,2.6,  5,PDE  
  2008,10,31,050154.91, 32.836, -97.029,3.0,  5,PDE  
  2008,10,31,053345.62, 32.871, -96.971,2.6,  5,PDE  
  2008,10,31,054631   , 32.755, -97.017,2.5,  5,PDE  
  2008,10,31,062344.12, 32.799, -97.045,2.6,  5,PDE  
  2008,10,31,075823.91, 32.832, -97.012,2.9,  5,PDE  
  2008,10,31,133452.82, 26.646,-110.927,4.9, 10,PDE  
  2008,10,31,163734   , 35.770, -84.000,2.9,  7,PDE  
  2008,10,31,205418.81, 32.831, -97.028,2.9,  5,PDE  
  2008,10,31,210101.77, 32.788, -97.028,2.9,  5,PDE  
  2008,11,01,024632.06, 36.528,-121.920,3.3,  9,PDE  
  2008,11,01,051219.94, 32.654,-116.043,2.8,  8,PDE  
  2008,11,01,115346.65, 32.765, -97.035,2.5,  5,PDE  
  2008,11,01,115430.19, 32.874, -96.968,2.7,  5,PDE  
  2008,11,01,215919.07, 40.277,-124.402,2.9, 24,PDE  
  2008,11,02,020050.27, 34.431, -92.796,2.7,  5,PDE  
  2008,11,02,033435.04, 37.163,-121.555,3.2,  5,PDE  
  2008,11,02,072627   , 47.430, -71.440,3.6, 18,PDE  
  2008,11,02,193355   , 40.874,-111.594,2.6,  0,PDE  
  2008,11,03,031551.66, 33.056,-116.040,2.7, 10,PDE  
  2008,11,03,131412.45, 42.825,-105.182,3.5,  5,PDE  
  2008,11,04,094425.79, 36.080,-120.178,2.9, 14,PDE  
  2008,11,04,100915.09, 40.650,-122.427,3.0, 23,PDE  
  2008,11,04,223930.38, 44.831,-116.978,2.7,  5,PDE  
  2008,11,05,160548.86, 36.079,-120.156,3.4, 17,PDE  
  2008,11,05,172327.21, 40.319,-124.620,2.7, 19,PDE  
  2008,11,05,233225.28, 39.055,-118.906,2.9,  9,PDE  
  2008,11,06,084703   , 37.560, -92.740,2.7,  4,PDE  
  2008,11,06,225014   , 35.343,-118.831,2.7, 21,PDE  
  2008,11,06,225734.87, 38.161,-121.953,3.0, 22,PDE  
  2008,11,07,032251.50, 34.504,-118.628,2.5,  1,PDE  
  2008,11,07,081446.39, 38.867,-119.582,2.6,  0,PDE  
  2008,11,07,203054.70, 30.653,-114.450,3.7,  6,PDE  
  2008,11,08,113154   , 33.498,-116.513,3.0, 13,PDE  
  2008,11,08,172241.46, 40.336,-124.663,3.0, 22,PDE  
  2008,11,08,190502.90, 34.145,-117.465,2.9,  2,PDE  
  2008,11,09,091528.53, 48.872,-122.535,2.8, 19,PDE  
  2008,11,09,140915   , 40.621,-123.295,2.8, 30,PDE  
  2008,11,10,074550   , 34.430, -92.800,1.8,  5,PDE  
  2008,11,10,195625.37, 37.434,-121.775,3.2, 10,PDE  
  2008,11,11,201649.60, 32.390,-115.235,3.1,  4,PDE  
  2008,11,12,111058.85, 38.864,-122.837,3.5,  2,PDE  
  2008,11,13,050354   , 40.453,-125.330,4.0, 23,PDE  
  2008,11,13,070642   , 34.020,-117.117,2.8,  3,PDE  
  2008,11,13,072219.79, 34.025,-117.118,2.1,  5,PDE  
  2008,11,13,074208.30, 39.547,-119.940,3.1,  5,PDE  
  2008,11,13,074845.42, 29.980,-114.210,2.8,  5,PDE  
  2008,11,13,182410.01, 36.798,-121.530,3.4,  7,PDE  
  2008,11,14,024952.90, 36.700,-121.335,3.4,  5,PDE  
  2008,11,14,075524.36, 41.199,-124.245,2.9, 18,PDE  
  2008,11,14,182056   , 36.400, -89.580,2.6, 11,PDE  
  2008,11,15,010430   , 48.180,-113.960,3.5, 12,PDE  
  2008,11,15,052327   , 40.695,-115.954,3.2,  0,PDE  
  2008,11,15,095251   , 34.450,-119.006,3.5, 27,PDE  
  2008,11,15,105253.42, 47.740, -69.713,3.6, 20,PDE  
  2008,11,15,123628.93, 37.477,-118.624,3.0, 12,PDE  
  2008,11,15,134731   , 35.660, -93.020,2.6,  0,PDE  
  2008,11,15,162127.41, 47.461,-100.041,2.6, 18,PDE  
  2008,11,15,215744.46, 36.801,-121.532,2.9,  7,PDE  
  2008,11,16,054315   , 40.318,-124.606,4.6, 19,PDE  
  2008,11,16,060504.82, 40.320,-124.595,3.1, 19,PDE  
  2008,11,16,061115.41, 40.431,-124.502,2.8, 26,PDE  
  2008,11,16,155430.65, 45.131,-120.953,3.4, 14,PDE  
  2008,11,17,123542   , 33.500,-116.862,4.1, 12,PDE  
  2008,11,17,135048.24, 38.816,-122.768,2.3,  1,PDE  
  2008,11,17,142728.88, 36.012,-120.877,3.3, 12,PDE  
  2008,11,17,161100.04, 40.730,-125.307,3.0, 25,PDE  
  2008,11,17,174137.11, 33.496,-116.864,3.8, 11,PDE  
  2008,11,18,013440.56, 47.567,-122.229,2.4,  2,PDE  
  2008,11,18,025121.25, 47.563,-122.221,2.4,  2,PDE  
  2008,11,19,005450.23, 34.133,-117.038,2.8,  4,PDE  
  2008,11,19,045019.94, 45.914,-122.467,2.4, 16,PDE  
  2008,11,19,111006.57, 38.990,-123.085,2.8,  3,PDE  
  2008,11,19,220743.13, 48.524,-122.711,2.4,  0,PDE  
  2008,11,20,000710.10, 32.430,-115.396,3.1,  5,PDE  
  2008,11,20,001835   , 32.368,-115.345,3.8,  6,PDE  
  2008,11,20,050515.10, 32.428,-115.355,3.1,  8,PDE  
  2008,11,20,083702.15, 38.790,-122.798,2.8,  4,PDE  
  2008,11,20,084401.80, 32.395,-115.362,3.7,  0,PDE  
  2008,11,20,085608.64, 38.922,-107.564,2.6,  1,PDE  
  2008,11,20,085918.76, 41.603,-116.000,2.6,  5,PDE  
  2008,11,20,192303.30, 32.411,-115.333,4.6,  3,PDE  
  2008,11,20,204326.30, 32.432,-115.333,3.5,  0,PDE  
  2008,11,20,211722.79, 34.003,-116.912,3.2, 17,PDE  
  2008,11,21,020749.10, 32.397,-115.400,3.6,  6,PDE  
  2008,11,21,021113.03, 33.953,-117.741,2.5, 13,PDE  
  2008,11,21,063016.40, 32.424,-115.395,2.9,  5,PDE  
  2008,11,21,150226.22, 38.766,-122.725,3.0,  1,PDE  
  2008,11,21,183318.39, 38.776,-122.719,   ,  2,PDE  
  2008,11,21,234103.06, 34.464, -92.824,2.4,  5,PDE  
  2008,11,22,005218.53, 45.069,-122.865,2.4, 24,PDE  
  2008,11,22,200958.09, 38.901,-107.546,2.8,  1,PDE  
  2008,11,23,002300.50, 34.477, -92.866,2.3,  5,PDE  
  2008,11,23,064104   , 44.110,-110.540,2.7,  7,PDE  
  2008,11,23,144405.11, 35.828,-120.380,3.5,  7,PDE  
  2008,11,23,170538.79, 35.972,-117.325,2.7,  3,PDE  
  2008,11,23,193941.81, 33.084,-116.231,3.3,  5,PDE  
  2008,11,23,221028   , 44.100,-110.540,2.6,  8,PDE  
  2008,11,24,005417.21, 38.921,-107.439,2.5,  1,PDE  
  2008,11,24,010448.19, 38.242,-122.177,3.2,  9,PDE  
  2008,11,24,181809.69, 35.974,-117.324,2.8,  2,PDE  
  2008,11,25,041136.19, 35.972,-117.329,3.9,  0,PDE  
  2008,11,26,073127.89, 47.778,-121.772,2.8, 17,PDE  
  2008,11,26,173358   , 44.060,-114.680,3.7, 10,PDE  
  2008,11,26,190049.33, 33.848,-117.704,   , 10,PDE  
  2008,11,27,011116.49, 36.806,-118.465,2.9,  6,PDE  
  2008,11,27,031416   , 44.060,-114.680,3.6, 10,PDE  
  2008,11,28,132315.92, 38.813,-122.827,2.4,  2,PDE  
  2008,11,28,133152.70, 32.501,-115.330,3.4,  6,PDE  
  2008,11,28,190420.80, 32.504,-115.322,2.9,  8,PDE  
  2008,11,29,064055.56, 36.883,-121.619,2.9,  6,PDE  
  2008,11,29,105323.22, 32.450,-115.308,3.3, 15,PDE  
  2008,11,29,110451.02, 35.744,-118.010,3.3,  4,PDE  
  2008,11,29,125927.15, 36.881,-121.615,3.3,  6,PDE  
  2008,11,29,130106.52, 36.879,-121.616,3.3,  6,PDE  
  2008,11,29,133505.60, 40.474,-125.508,2.9, 35,PDE  
  2008,11,29,211409.07, 35.971,-117.326,4.1,  1,PDE  
  2008,11,30,130307.28, 35.971,-117.320,4.0,  3,PDE  
